职位唯一标识(encryptJobId),职位名称,薪资,技能要求,学历要求,工作经验,公司名称,城市,招聘负责人,福利,职位链接
8edca887abba278a1HJ-2NW8EFdW,边缘Serverless工程师,30-50K,"['C++', 'severless']",本科,3-5年,腾讯,深圳,陈先生,"免费早晚餐, 定期体检, 住房补贴, 带薪年假, 五险一金, 公仔周边活动, 包吃, 免费班车, 交通补助, 年终奖, 免费健身房, 节日福利, 股票期权, 零食下午茶, 餐补, 补充医疗保险, 员工旅游",https://www.zhipin.com/job_detail/8edca887abba278a1HJ-2NW8EFdW.html?securityId=WII0OHHAMA3bl-B1hFrKl8XGL9U1xkNBs474wDO9KAmi62kATsgrgXIS8HERJ_25c7yedrlsiLFXPgE10epg5PI5x75E_zjEUNrZ9uOwysgK9V4RNw~~
e48f96f38fc85e3f1HNy09-7FFJU,腾讯云数据库专家 (上海/北京/深圳/成都),40-60K·14薪,"['Oracle', 'MySQL']",本科,5-10年,腾讯,北京,马女士,"员工旅游, 节日福利, 股票期权, 交通补助, 住房补贴, 定期体检, 年终奖, 免费早晚餐, 餐补, 免费班车, 包吃, 五险一金, 免费健身房, 带薪年假, 零食下午茶, 补充医疗保险, 公仔周边活动",https://www.zhipin.com/job_detail/e48f96f38fc85e3f1HNy09-7FFJU.html?securityId=SekLWibR5x4tt-s1zAsgE2fkPgOUoh9PqUNBCY0wecccMS1OTH_MrWxq3efsITCJ8lCzhDsfQ-GKua5kANI2eMI20JuEXJFYHxI5XRx54xxjzxY92tE~
736257fb995cbfe203B62d61FlNU,《王者荣耀世界》资深数据分析(上海),20-40K·15薪,"['SQL', 'Python', 'Hive', 'R', 'SPSS', '文娱/游戏行业数据相关经验']",本科,1-3年,腾讯,上海,黄先生,"餐补, 免费健身房, 零食下午茶, 交通补助, 员工旅游, 免费早晚餐, 节日福利, 五险一金, 定期体检, 股票期权, 年终奖, 补充医疗保险, 住房补贴, 公仔周边活动, 带薪年假, 包吃, 免费班车",https://www.zhipin.com/job_detail/736257fb995cbfe203B62d61FlNU.html?securityId=rtlxFy0XOcMpj-a1v7U_qXExPXLNILMDdD2jTMNdYl6wcF6XcmO04w5GJSdeqQLIn6HOKaMBRCDSP_jRcGUM96k0gzFmJ9lj270dx_e8KiJmoXmv8hc~
b33f39a5324ccbe203F-39q_EFBZ,后端组件研发,20-40K·16薪,"['C++', 'C', 'Boost', 'STL', 'Redis', '架构设计经验', '数据库开发经验', 'RPC', '存储', '组件']",本科,3-5年,腾讯,深圳,王先生,"定期体检, 交通补助, 团建聚餐, 公仔周边活动, 有无线网, 员工旅游, 带薪年假, 免费健身房, 年终奖, 补充医疗保险, 免费班车, 五险一金, 节日福利, 意外险",https://www.zhipin.com/job_detail/b33f39a5324ccbe203F-39q_EFBZ.html?securityId=weN9oSOb-x6Yq-k1EjBKatastTI0P8u-ok881WxYjxDKhZAnSFBfcmjmrFDoiIhnZ2UIgdReVR06yTpv5htN2j84rYOP1kmzSFIWroqbkuQN8S9v1r3zlPamwMRPEtIzo9D-iNkV2JTam0qG
fba43bedd592bb2003Bz2tq7E1NS,大数据公有云解决方案架构师-上海,50-80K·15薪,"['Java', '大数据引擎架构经验', '数据平台架构经验', 'Elasticsearch原理/源码', 'Doris/Druid原理/源码', 'Spark原理/源码', 'Scala', 'Flink原理/源码', 'Kafka', 'Flink', '数据治理经验', 'HBase', 'SQL', '要求有数据架构经验', 'Elasticsearch', '数据仓库架构经验', 'Spark', '其他数据架构经验', '要求数据开发/架构经验', 'Python']",本科,10年以上,腾讯,上海,许先生,"员工旅游, 免费班车, 五险一金, 节日福利, 定期体检, 免费健身房, 交通补助, 年终奖, 公仔周边活动, 带薪年假, 有无线网, 团建聚餐, 意外险, 补充医疗保险",https://www.zhipin.com/job_detail/fba43bedd592bb2003Bz2tq7E1NS.html?securityId=UnMm2pOEgMgRt-61c0yD4hnbrBxb0D3IXZKh1Sx6po3i51BORnq1bfBX5DjUN7GYOZuS8xrsOEYFZpxA_10QBKlSN2wIA7OakRUaa9ecAGq9
5c41105e6a9af57303Z809-4F1BW,搜索引擎开发工程师（北京）,25-50K·15薪,"['C++', 'Java', '向量&倒排召回', '磁盘索引', '实时索引', '运营系统建设']",硕士,3-5年,腾讯,北京,郝女士,"公仔周边活动, 包吃, 定期体检, 免费早晚餐, 补充医疗保险, 带薪年假, 员工旅游, 免费班车, 餐补, 年终奖, 交通补助, 节日福利, 住房补贴, 五险一金, 股票期权, 免费健身房, 零食下午茶",https://www.zhipin.com/job_detail/5c41105e6a9af57303Z809-4F1BW.html?securityId=6bt9q0pcdC3aE-31PqlXG7GetZgERM2zCg8CtUZO4AJ_RFMPkmvaaF3ZRXSe1PpG1I19iRMXP3xKR2B_oaP4Fdk_P6oxkl7uIrLtxznUxAMs31kdPeV3
0f60782cec22924a1HN42tq_FFNR,nlp自然语言处理工程师,20-30K,"['深度学习', '情感分析', 'Python', '算法工程化经验']",硕士,1-3年,腾讯,深圳,刘先生,"定期体检, 员工旅游, 意外险, 带薪年假, 团建聚餐, 补充医疗保险, 公仔周边活动, 有无线网, 免费班车, 免费健身房, 五险一金, 节日福利, 年终奖, 交通补助",https://www.zhipin.com/job_detail/0f60782cec22924a1HN42tq_FFNR.html?securityId=br64zl8TLmMfa-b1JEIdBMfr1FtSgboQj1xx5JWd53y8Uz6Zq54UNGbUi8auUTbEjtn--VB8u87T523oM8Jgwl_4DWWjKTQOOlcVmxVjMJuI
8f35314f66548fc203d_2N25GVFW,云网络运维工程师,30-60K,[],本科,5-10年,腾讯,深圳,吴先生,"节日福利, 交通补助, 免费健身房, 公仔周边活动, 团建聚餐, 定期体检, 意外险, 免费班车, 年终奖, 带薪年假, 补充医疗保险, 有无线网, 五险一金, 员工旅游",https://www.zhipin.com/job_detail/8f35314f66548fc203d_2N25GVFW.html?securityId=mtbxrxJIComsQ-B1rlT4fcadEnwiJ1-TuC8YwDDGtz7TAyXnjT7Ujvgo4d7PrZZjVvwLSYndkY8lnTd-IPHQ70bQC2KQn7mzYQtI18JDAxnBjQ~~
002b18920df3563a03Fy2tq_EVNY,腾讯文档私有化后台研发工程师,25-35K,"['Golang', 'C++', 'Docker', '计算机相关专业', '私有化', '中大型项目开发经验', '系统架构设计经验', 'Kubernetes']",本科,1-3年,腾讯,深圳,王先生,"五险一金, 免费健身房, 公仔周边活动, 员工旅游, 定期体检, 免费班车, 有无线网, 带薪年假, 补充医疗保险, 年终奖, 节日福利, 意外险, 交通补助, 团建聚餐",https://www.zhipin.com/job_detail/002b18920df3563a03Fy2tq_EVNY.html?securityId=GxfAFig8PCkFz-x1QFFo2TyGVVWvvqOvFQkhogN5asJPB5iFsIEIdmFXeGGI1fY5Lp2nV2YQrgi85ll7coszsiuye1hldOxXADlOq2AqZUUdsnvXfc1gsxtGs0PMNTwHyuX5daOOXjaemHGerw~~
59351de86e44ef1d03dy3dq0GFBR,和平精英-高级游戏测试工程师(深圳),20-40K,"['ue', '自动化测试', '性能测试', '功能测试', 'fps']",本科,3-5年,腾讯,深圳,李先生,"带薪年假, 补充医疗保险, 公仔周边活动, 住房补贴, 员工旅游, 股票期权, 定期体检, 免费班车, 零食下午茶, 免费早晚餐, 五险一金, 餐补, 交通补助, 包吃, 免费健身房, 年终奖, 节日福利",https://www.zhipin.com/job_detail/59351de86e44ef1d03dy3dq0GFBR.html?securityId=auQ5SRdi_KyGj-31xrG09ENpkQg4S1R-PWIy1x2aY1aDA0WxTvEB0VvFJeWHQXFdvMpLuMhGMGqRfsv0tAPcji8pl1mPTf58G7Y9jjQpdBeQyLffM9s~
2ce62e4c2ff2b49d1XV73NS1F1pW,系统技术工程师,14-25K·14薪,"['虚拟机技术', 'Linux', 'KVM']",本科,3-5年,腾讯,西安,陈先生,"补充医疗保险, 节日福利, 零食下午茶, 年终奖, 免费早晚餐, 员工旅游, 五险一金, 带薪年假, 公仔周边活动, 交通补助, 股票期权, 免费健身房, 住房补贴, 餐补, 包吃, 免费班车, 定期体检",https://www.zhipin.com/job_detail/2ce62e4c2ff2b49d1XV73NS1F1pW.html?securityId=WawP-6FwqOtRk-h1RtsqX8amna7pBm6qwmUpaYAB4nqVXM4vvrO3VJNbefzquepXhEooys9EChxXNe_TJkQpaudLxIfbPgAOpM-a_I6oIQV5yalXwL31
a77b2f1c8713a37003V829u1GVFQ,信息安全运营专员（实习生）,70-100元/天,"['图片审核', '内容审核', '文本审核', '视频审核']",大专,,腾讯,绵阳,蒋先生,"带薪年假, 员工旅游, 年终奖, 定期体检, 公仔周边活动, 零食下午茶, 股票期权, 住房补贴, 免费早晚餐, 节日福利, 五险一金, 交通补助, 免费班车, 包吃, 补充医疗保险, 免费健身房, 餐补",https://www.zhipin.com/job_detail/a77b2f1c8713a37003V829u1GVFQ.html?securityId=_Ef9KiLINQiTt-l1Zta6rCnLZyvtPHuH7qovJKdllMD8XLFkBMSJSYamJve7X0hggk7yzfY9BBpbOhrTCnXbiRQk7h4-_VA46CpkAr9oFXb7XcSf1XF66FATOtU2fJm4nqoxuvg2Csq5jJOcXixTHWad
20482fc14414036703Z909q5E1FQ,边缘Serverless架构师（深圳/北京）,45-70K,['微服务架构'],本科,5-10年,腾讯,深圳,王先生,"免费早晚餐, 交通补助, 定期体检, 包吃, 补充医疗保险, 免费班车, 住房补贴, 公仔周边活动, 餐补, 五险一金, 员工旅游, 年终奖, 节日福利, 零食下午茶, 带薪年假, 免费健身房, 股票期权",https://www.zhipin.com/job_detail/20482fc14414036703Z909q5E1FQ.html?securityId=4wiFsV5O-sl0h-J1Ibs4FXv2PQhW30YBwVwDrkCfFj1zpXlfffmivFOjZj97HkrHowBNkivHzgozaVJ-LPC8OFj7096f3gBdJBy0ogvD5tJnXpy6
dd43794d4faac1b303d72966EFRR,微信安全-策略算法工程师(广州),60-90K·15薪,[],本科,3-5年,腾讯,广州,罗先生,"股票期权, 交通补助, 住房补贴, 免费健身房, 带薪年假, 五险一金, 员工旅游, 免费班车, 餐补, 公仔周边活动, 免费早晚餐, 零食下午茶, 节日福利, 定期体检, 补充医疗保险, 包吃, 年终奖",https://www.zhipin.com/job_detail/dd43794d4faac1b303d72966EFRR.html?securityId=hr4dETw9J1JLR-_19pBAaCFW_DKSCKSHlEW7tsTFua6RWsKNRhWkyE1addVyiskZMjDPKucgvgXG9uE1jcvnw6pekT-Zyrpeil9J-nrp8Oq1D7nja5ztREidsCNWmBT-RAqSbbr39lQ9vn_Q5U8SxM_O
8b37a5e966f909a51HV73d-4E1ZQ,54756-大模型应用算法工程师(北京),30-50K·16薪,"['C/C++', 'Python', 'TensorFlow']",硕士,3-5年,腾讯,北京,曾先生,"年终奖, 五险一金, 意外险, 交通补助, 团建聚餐, 定期体检, 节日福利, 补充医疗保险, 免费健身房, 公仔周边活动, 带薪年假, 员工旅游, 有无线网, 免费班车",https://www.zhipin.com/job_detail/8b37a5e966f909a51HV73d-4E1ZQ.html?securityId=4PcdaYpRkdtG7-o1DIs1e1KXeT5Uu1lafP4sMU6cr40dgp9SGmEOyjnDbTKlenMShgw4JXLTjC8cF_JK0uGacxm2WZdjGWQSA_OAHIY9h3XB
f38dd6d758432e7703Z63N21EVJX,写实动作撤离手游-战斗策划（腾娱）,11-20K·14薪,"['战斗系统设计', 'RPG游戏', 'UE4', '系统功能设计', '商业化', '系统策划', '自定义键位', '对局信息']",本科,3-5年,腾讯,深圳,饶女士,"带薪年假, 免费班车, 免费早晚餐, 住房补贴, 零食下午茶, 补充医疗保险, 餐补, 免费健身房, 包吃, 员工旅游, 节日福利, 交通补助, 定期体检, 年终奖, 股票期权, 五险一金, 公仔周边活动",https://www.zhipin.com/job_detail/f38dd6d758432e7703Z63N21EVJX.html?securityId=ztTecN_5jtPEG-n1gxJO8uurfMzHTsPspWnKodQ8PKmR9IWI_zE3ARBKiHnGnCMcVApFRJrBxPtJ5zrD1FYAzZta19CIytMIW9noWCyW9bhhvwxMjX0~
c834d0cfbf5444f703Zz3Nu7E1ZW,混元后台开发高级工程师（数据方向）,35-60K·16薪,"['要求数据开发经验', '数据平台开发经验', '大数据引擎开发经验', '其他', '其他', 'Java', 'Python', '数据建模经验', '非外包类', 'LLM', '数据挖掘']",本科,3-5年,腾讯,北京,杨女士,"公仔周边活动, 节日福利, 补充医疗保险, 免费健身房, 五险一金, 包吃, 免费班车, 零食下午茶, 定期体检, 股票期权, 年终奖, 免费早晚餐, 交通补助, 住房补贴, 带薪年假, 餐补, 员工旅游",https://www.zhipin.com/job_detail/c834d0cfbf5444f703Zz3Nu7E1ZW.html?securityId=lWyGpyevwQgPf-k1-IIS3jixkjgeO9Y37wC6z4c8kggCg_02Q3WjWQeaQb3RiWLLMdQHAuzRSP9Nzk_1Vw0TYGuVFov4e5G0Z4zgTrHOu1k6CSWlbwA~
07fb61755264f78b03Z60t-6FFtU,腾讯地图-Android研发工程师(武汉),15-24K·14薪,"['Java', 'Android客户端产品研发', 'Flutter', 'React Native']",本科,1-3年,腾讯,武汉,苏女士,"带薪年假, 年终奖, 免费健身房, 住房补贴, 零食下午茶, 员工旅游, 交通补助, 餐补, 五险一金, 节日福利, 定期体检, 免费班车, 公仔周边活动, 免费早晚餐, 股票期权, 包吃, 补充医疗保险",https://www.zhipin.com/job_detail/07fb61755264f78b03Z60t-6FFtU.html?securityId=omPf6UIyiLSDx-f162OxGElhY_u-S5HPzBhAL5TqCNpRPZK1N7OLO8lw07xL9rMXtCLYBVTB4QfPUsiy2hUmq1XIU2KwekT9eQG6Qhv8E9Jq-X2lpww~
1d0c86ea5727ca8003d62d60F1ZU,Python开发工程师-西安（腾讯云智）,15-25K·14薪,"['Python', 'C++', 'Golang', 'Kubernetes', 'Kafka', 'MySQL', 'MongoDB', 'Redis']",本科,3-5年,腾讯,西安,袁女士,"交通补助, 节日福利, 公仔周边活动, 包吃, 带薪年假, 补充医疗保险, 五险一金, 免费健身房, 员工旅游, 定期体检, 住房补贴, 零食下午茶, 免费班车, 股票期权, 免费早晚餐, 年终奖, 餐补",https://www.zhipin.com/job_detail/1d0c86ea5727ca8003d62d60F1ZU.html?securityId=DpgKriMteN3RU-c1wXl4drON_U89W-rickN2ZcQmNJJ0bzB0Jy0_1k5eZs7AgJevgjvDohuvDMjRJJSt1gC-4DEgXNeTS_oew7foP_JxaPLcZZzog-M~
662d2a39cca32fd703d52Nm9FFdW,后台开发工程师（云智）,14-24K·14薪,"['Golang', 'Kubernetes', 'Docker', 'Golang服务端开发经验']",本科,3-5年,腾讯,武汉,刘女士,"住房补贴, 员工旅游, 公仔周边活动, 五险一金, 节日福利, 年终奖, 补充医疗保险, 包吃, 交通补助, 餐补, 零食下午茶, 带薪年假, 免费班车, 定期体检, 股票期权, 免费健身房, 免费早晚餐",https://www.zhipin.com/job_detail/662d2a39cca32fd703d52Nm9FFdW.html?securityId=8w6KTu_YvzeSt-01UD_jTewJoS4P8zs4A2JknZPrg3-XwRZ1yS2jBGceawH1QQ28aI81tNGbUqdAxl6dW1vrXFyox-qn6CRwDELwXh4bTDlmBT2Jqpo~
70d8133a2fd3434c03Z_3N28GFtR,2D角色(腾娱)深圳-武汉,12-18K·14薪,"['二次元', 'PS', 'SAI']",大专,1-3年,腾讯,武汉,陈女士,"年终奖, 股票期权, 定期体检, 五险一金, 带薪年假, 免费早晚餐, 员工旅游, 交通补助, 免费健身房, 免费班车, 节日福利, 包吃, 零食下午茶, 住房补贴, 餐补, 补充医疗保险, 公仔周边活动",https://www.zhipin.com/job_detail/70d8133a2fd3434c03Z_3N28GFtR.html?securityId=jwzOMSxxRBWD3-N15b8jOnWYQac71XVPEaPRZjhaZLbHzfLTuWZG_waLDGby1OJ-_GcngpTfzhjU3UQVoXwQwNCQAr1rZ18QlcXNmbjFMThNuR7UXrQ~
b8c5a005b081b40803Z-092_ElBR,微信小店后台开发工程师-推荐系统方向-广州,30-60K·17薪,"['C++', '推荐系统']",本科,1-3年,腾讯,广州,郭先生,"五险一金, 包吃, 餐补, 免费早晚餐, 免费健身房, 零食下午茶, 公仔周边活动, 带薪年假, 免费班车, 定期体检, 住房补贴, 股票期权, 节日福利, 年终奖, 补充医疗保险, 员工旅游, 交通补助",https://www.zhipin.com/job_detail/b8c5a005b081b40803Z-092_ElBR.html?securityId=Rgs7I20z5WEwz-p16EseNMTcu5GmVqkUq7FFRTtolXRrfmqulju-aGrbvEtmW-3FkZ3KBAIeEEfFkmVxcjkJweL0sknOFKrecRD8Ip7-FAThx1RorfH1
f11776bea3e72bb803Z_3dq_GVdX,大模型-算法专家-代码生成方向,50-80K·15薪,"['Agent', '代码生成', '代码扫描', 'AI工具链\u200c', '大模型', '代码补全']",硕士,5-10年,腾讯,深圳,郭先生,"免费班车, 免费健身房, 股票期权, 餐补, 免费早晚餐, 公仔周边活动, 带薪年假, 零食下午茶, 员工旅游, 年终奖, 五险一金, 包吃, 住房补贴, 定期体检, 补充医疗保险, 交通补助, 节日福利",https://www.zhipin.com/job_detail/f11776bea3e72bb803Z_3dq_GVdX.html?securityId=AyKj4NIPAM3T1-71wZR9TUNENTRi1QLFGPYu-o24EsE1uFAkJQHEkGYA59MzpylYCmZdLgZKQghzsn-xsbvKHgEa9GEkAcHTw3twU0AQawMmhGiWxMlH
e7d0daf5b61e7c611nJ73NS5GVdT,云后台软件开发,25-50K·16薪,"['RDMA', '用户态协议栈', 'C', 'Linux', '快设备驱动', 'Nvme', 'Virtio', '虚拟机技术', 'Linux开发/部署经验']",本科,5-10年,腾讯,上海,王先生,"股票期权, 员工旅游, 零食下午茶, 补充医疗保险, 公仔周边活动, 免费健身房, 免费班车, 年终奖, 带薪年假, 餐补, 免费早晚餐, 五险一金, 住房补贴, 包吃, 节日福利, 交通补助, 定期体检",https://www.zhipin.com/job_detail/e7d0daf5b61e7c611nJ73NS5GVdT.html?securityId=QgVaQmoEQgIX0-G1IQCoLHQ2AHNfAgsi8519PX8IDPLH99KVScC_TOSObWKz0mQSKRhm4ShEAiAwkVEqxzYoNbhvup8GQXpD_xJ_xXz42yRTOJ--4G8~
4d1946cec96ae9b81H1529i1GFJY,资深游戏引擎开发工程师（渲染向）,20-40K·14薪,"['UE4', 'C/C++']",本科,5-10年,腾讯,上海,杨女士,"节日福利, 包吃, 免费健身房, 年终奖, 公仔周边活动, 股票期权, 五险一金, 交通补助, 免费早晚餐, 零食下午茶, 餐补, 定期体检, 补充医疗保险, 免费班车, 带薪年假, 员工旅游, 住房补贴",https://www.zhipin.com/job_detail/4d1946cec96ae9b81H1529i1GFJY.html?securityId=cpvGee-GZt9jE-917alhAG8LVlbyRMeA0CQIqyIP-_KDc4s9HP_EcgepaNyNFmD4Jjy-202KrZBnPiVJBtqubnjroK5L_wUDw_YjL9qhRZrAvaAN7kpY
3a012cedc410f0d803d92tq0GFNQ,关卡策划-逆战端游-腾娱互动,12-19K·14薪,[],本科,3-5年,腾讯,武汉,包女士,"餐补, 补充医疗保险, 带薪年假, 定期体检, 免费班车, 员工旅游, 年终奖, 包吃, 零食下午茶, 免费健身房, 公仔周边活动, 节日福利, 免费早晚餐, 住房补贴, 股票期权, 五险一金, 交通补助",https://www.zhipin.com/job_detail/3a012cedc410f0d803d92tq0GFNQ.html?securityId=EPTjeWW7Wa_yn-y1am6K8zVhFlrIUISZZ6uncRl92b23qp804EIloExwz1g2xJ_cBCSPqgJ_SNK4NwGIhcF5jbGxTnYHQ6iU12LopKXbvaCSZTOAtML1
61f6e592d94083a21HBy3961FVFT,KF—HRBP（云智服）,8-11K,"['HRBP经验', '百人团队BP经验']",本科,1-3年,腾讯,银川,许先生,"免费班车, 节日福利, 餐补, 免费健身房, 员工旅游, 住房补贴, 补充医疗保险, 定期体检, 零食下午茶, 年终奖, 股票期权, 交通补助, 五险一金, 公仔周边活动, 带薪年假, 包吃, 免费早晚餐",https://www.zhipin.com/job_detail/61f6e592d94083a21HBy3961FVFT.html?securityId=Xq_onhbSVisHU-E1qq4KrNdB6sb7fE3TsSh8EW1-z4199at4pNbQkoobiVAGpnVYohWihyQ0nZ8QTGviF7yqGd6RhsIGlVFozpEe5ez5IzzHYEIDv5oMh_6U3r46goBTRlMPrzWHJLqGVzfrLXDaC50~
5d729d085f8650ca03V_3961GFJX,全球化写实3A动作游戏-特效设计-深圳/上海,35-65K·15薪,[],本科,5-10年,腾讯,深圳,李女士,"免费健身房, 免费早晚餐, 交通补助, 免费班车, 定期体检, 餐补, 员工旅游, 带薪年假, 包吃, 股票期权, 年终奖, 零食下午茶, 节日福利, 住房补贴, 补充医疗保险, 公仔周边活动, 五险一金",https://www.zhipin.com/job_detail/5d729d085f8650ca03V_3961GFJX.html?securityId=fV7KTgWyo1A79-Z1_Eq2rGaepri6SZx0KmY0wUgUjeF2AHD5RTnHr5RBsG70zxH8lK17dlMagSkhTeklaMQqjnakQ7x1tHbc8g0uqV8cLQv2ynBRvKNw
e2e91c53ae9c13ac03R83N60EFdW,创新数据产品经理,20-40K·15薪,"['需求分析', '产品设计', '用户研究', '数据分析', 'SQL', 'B端产品', 'TO B']",本科,1-3年,腾讯,深圳,戴女士,"免费健身房, 免费早晚餐, 股票期权, 免费班车, 定期体检, 公仔周边活动, 包吃, 年终奖, 交通补助, 零食下午茶, 补充医疗保险, 餐补, 员工旅游, 住房补贴, 带薪年假, 五险一金, 节日福利",https://www.zhipin.com/job_detail/e2e91c53ae9c13ac03R83N60EFdW.html?securityId=_kj1ae2g5SbdF-y1UfK0pHs85y3fLOWGtGo6HeRn8C4nZ5fWMxe566VQa0IZx5FuEr67tcSXnGTLM2BhrWKaA7bBJr8SOfCX19GzOlr3o0TGHip4_HYBZ7nMnNyO-flT9cYZbtcbaDbBnhidsFIrUfc~
75719cf175795eae1HJy39-4F1NZ,腾讯云网络高级后台开发工程师,25-50K,"['Golang', 'C', '分布式经验', 'MySQL', 'Redis', '架构设计经验', 'Linux开发/部署经验', 'Python']",本科,5-10年,腾讯,北京,孙女士,"免费班车, 住房补贴, 免费早晚餐, 股票期权, 零食下午茶, 餐补, 员工旅游, 年终奖, 包吃, 五险一金, 带薪年假, 定期体检, 免费健身房, 补充医疗保险, 公仔周边活动, 交通补助, 节日福利",https://www.zhipin.com/job_detail/75719cf175795eae1HJy39-4F1NZ.html?securityId=4D2iE5dkf4sVY-P1hKGImFNhmPhtZlgOLwN4by91yChGtxwFBuVQunClgbYJ4rDkwR4Zj7vcv3OBQInxz4c5k3gcpyaPlISR1xcAdqphD-g2kx_RJw~~
8fb8b4a205f822021HN43dq5GVVW,安全研究员,50-80K·16薪,['安全运维'],本科,5-10年,腾讯,深圳,聂先生,"年终奖, 有无线网, 意外险, 五险一金, 免费班车, 公仔周边活动, 节日福利, 补充医疗保险, 员工旅游, 免费健身房, 交通补助, 带薪年假, 定期体检, 团建聚餐",https://www.zhipin.com/job_detail/8fb8b4a205f822021HN43dq5GVVW.html?securityId=jSZmAnJm8GCZf-K1l_DmUIPOcTU9rWcn1dgflc9cRmINOiuf6SqtPvrXwwOQRAsfiqqR89JYqgo7f_LuVOTg9B7l8Eh16N3Lv-B2Sa4jfSnr
2eaf869b6918d9d803Z93t24F1tV,腾讯云-轻量云AI前端工程师（长沙）云智,14-22K·14薪,"['Vue', 'React']",本科,3-5年,腾讯,长沙,范女士,"股票期权, 员工旅游, 免费健身房, 补充医疗保险, 交通补助, 定期体检, 年终奖, 节日福利, 餐补, 包吃, 带薪年假, 五险一金, 零食下午茶, 免费早晚餐, 公仔周边活动, 免费班车, 住房补贴",https://www.zhipin.com/job_detail/2eaf869b6918d9d803Z93t24F1tV.html?securityId=0Dg49wmHUE-kQ-t1cHlr7zDa2Uuvo5zQ2rYiVwvUku-SdGXojJrvrLtf-2xNd60nKSjmSIPKGcn5vUYbGzwNDOn36x6C9QSe_LvqqJ7Fnrky7-lOaTU~
72af194f6be221ab1HF70tu7F1RZ,基础设施稳定性架构开发工程师,30-60K·16薪,"['C++', 'Golang', 'Kubernetes', '计算机相关专业', '稳定性建设']",本科,3-5年,腾讯,深圳,李先生,"包吃, 餐补, 免费健身房, 住房补贴, 补充医疗保险, 交通补助, 零食下午茶, 带薪年假, 免费班车, 定期体检, 年终奖, 员工旅游, 公仔周边活动, 五险一金, 节日福利, 股票期权, 免费早晚餐",https://www.zhipin.com/job_detail/72af194f6be221ab1HF70tu7F1RZ.html?securityId=OD2iUSHSdZDxd-X1seqEORH5UltKsOqZyqLv6NVyrmXpJ7fApp96Z2mxg-WExup_oHNEraheZnOwQkRztNsnHqbFOjAqXqpwC5Tw61Pv-nygfMuPDw~~
c6261e6b61ba4d031HFy3di1EltT,3D场景（资产）《洛克王国》手游-腾娱,11-18K·14薪,"['Q版', '二次元', '半写实', '动作冒险', '模拟经营', '3ds MAX', 'UE4', 'Maya', '模型制作', '关系场景', '动作场景', '渲染场景']",大专,3-5年,腾讯,深圳,陈女士,"股票期权, 零食下午茶, 节日福利, 公仔周边活动, 年终奖, 免费健身房, 带薪年假, 免费班车, 定期体检, 交通补助, 五险一金, 餐补, 住房补贴, 免费早晚餐, 补充医疗保险, 包吃, 员工旅游",https://www.zhipin.com/job_detail/c6261e6b61ba4d031HFy3di1EltT.html?securityId=EAGlXOUxSyW53-L1v7YUWgjK5cl_t-4Z9DBKcKxhGnxdfM5qMcaMNhkUuluWfekVeOR87Ie2pvXQfN-u9KNP1es_b1lAU-MSNbE-XGlxhY8Vnau-2Tw~
12b5480984e8b8ed03R_09S0ElBS,消费电子公有云售前架构师（深圳）,30-60K·15薪,"['微服务架构', '平台架构', '云计算架构', '售前', '解决方案架构师']",本科,5-10年,腾讯,深圳,余女士,"零食下午茶, 免费健身房, 定期体检, 包吃, 补充医疗保险, 员工旅游, 公仔周边活动, 五险一金, 免费班车, 免费早晚餐, 住房补贴, 带薪年假, 节日福利, 年终奖, 餐补, 交通补助, 股票期权",https://www.zhipin.com/job_detail/12b5480984e8b8ed03R_09S0ElBS.html?securityId=jZRbto5kFLsPK-u1PiUGtcG6FVjdNeVTjPLf5IngBz6KCLD_tS0ZCm8rsNM1XHwG-FLTKvNmofW6I6SfwNHEwMKJ7qFNtclp9QY_Bsw1j9ePGF4kopE~
68904f4ac460302103B63tS8FFRR,ima-用户产品经理(深圳/北京),25-50K,"['用户/功能产品', 'AI产品', 'agent']",本科,3-5年,腾讯,深圳,陈女士,"免费班车, 定期体检, 免费健身房, 包吃, 免费早晚餐, 公仔周边活动, 住房补贴, 零食下午茶, 年终奖, 股票期权, 节日福利, 交通补助, 餐补, 带薪年假, 补充医疗保险, 员工旅游, 五险一金",https://www.zhipin.com/job_detail/68904f4ac460302103B63tS8FFRR.html?securityId=iAqYAev9gzWBN-L12gjGPYmMp5Dw8wfNsZrc7DyyVMh_H8JGIVdNjKRzwULM4EPDhgOPExr_cjuKz8oNuZWRTzzvw45TdY3FqkOCRLSsYSvQZ6215e7S
469bf9493d3cdf951Hx_3tq7FlpZ,PC广告运营经理,30-60K·15薪,"['商业化广告运营', '流量运营', 'PC端']",本科,3-5年,腾讯,深圳,马先生,"五险一金, 交通补助, 餐补, 年终奖, 免费早晚餐, 定期体检, 员工旅游, 带薪年假, 免费健身房, 股票期权, 补充医疗保险, 节日福利, 住房补贴, 包吃, 公仔周边活动, 零食下午茶, 免费班车",https://www.zhipin.com/job_detail/469bf9493d3cdf951Hx_3tq7FlpZ.html?securityId=Ea26zGvmKwg1h-K1kr2MAey5sZKHDd1MUd4468loLKaMtEd5SzbG705w9ZvDjnLmaSSopTw2qKjU6LFXtqkPCm_PGQMooMJNUFbUOuo2n5Lk8qix86E~
